Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #
666,  100, 400, 600, 800, 14537, 0
666,  100, 400, 600, 800, 14554, 0
666,  100, 400, 600, 800, 14570, 0
666,  100, 400, 600, 800, 14589, 0
666,  100, 400, 600, 800, 14605, 0
666,  100, 400, 600, 800, 14622, 0
666,  100, 400, 600, 800, 14636, 0
666,  100, 400, 600, 800, 14655, 0
666,  100, 400, 600, 800, 14671, 0
666,  100, 400, 600, 800, 14689, 0
666,  100, 400, 600, 800, 14706, 0
666,  100, 400, 600, 800, 14721, 0
666,  100, 400, 600, 800, 14738, 0
666,  100, 400, 600, 800, 14753, 0
666,  100, 400, 600, 800, 14774, 0
666,  100, 400, 600, 800, 14788, 0
666,  100, 400, 600, 800, 14805, 0
666,  100, 400, 600, 800, 14821, 0
666,  100, 400, 600, 800, 14837, 0
666,  100, 400, 600, 800, 14854, 0
666,  100, 400, 600, 800, 14871, 0
666,  100, 400, 600, 800, 14889, 0
666,  100, 400, 600, 800, 14905, 0
666,  100, 400, 600, 800, 14921, 0
666,  100, 400, 600, 800, 14937, 0
666,  100, 400, 600, 800, 14955, 0
666,  100, 400, 600, 800, 14971, 0
666,  100, 400, 600, 800, 14987, 0
666,  100, 400, 600, 800, 15006, 0
666,  100, 400, 600, 800, 15020, 0
666,  100, 400, 600, 800, 15039, 0
666,  100, 400, 600, 800, 15055, 0
666,  100, 400, 600, 800, 15071, 0
666,  100, 400, 600, 800, 15088, 0
666,  100, 400, 600, 800, 15122, 0
666,  100, 400, 600, 800, 15127, 0
666,  100, 400, 600, 800, 15144, 0
666,  100, 400, 600, 800, 15161, 0
666,  100, 400, 600, 800, 15177, 0
666,  100, 400, 600, 800, 15194, 0
666,  100, 400, 600, 800, 15212, 0
666,  100, 400, 600, 800, 15229, 0
666,  100, 400, 600, 800, 15244, 0
666,  100, 400, 600, 800, 15261, 0
666,  100, 400, 600, 800, 15277, 0
666,  100, 400, 600, 800, 15294, 0
666,  100, 400, 600, 800, 15312, 0
666,  100, 400, 600, 800, 15329, 0
666,  100, 400, 600, 800, 15344, 0
666,  100, 400, 600, 800, 15361, 0
666,  100, 400, 600, 800, 15377, 0
666,  100, 400, 600, 800, 15395, 0
666,  100, 400, 600, 800, 15412, 0
666,  100, 400, 600, 800, 15438, 0
666,  100, 400, 600, 800, 15446, 0
666,  100, 400, 600, 800, 15463, 0
666,  100, 400, 600, 800, 15477, 0
666,  100, 400, 600, 800, 15495, 0
666,  100, 400, 600, 800, 15511, 0
666,  100, 400, 600, 800, 15527, 0
666,  100, 400, 600, 800, 15545, 0
666,  100, 400, 600, 800, 15561, 0
666,  100, 400, 600, 800, 15578, 0
666,  100, 400, 600, 800, 15595, 0
666,  100, 400, 600, 800, 15612, 0
666,  100, 400, 600, 800, 15628, 0
666,  100, 400, 600, 800, 15645, 0
666,  100, 400, 600, 800, 15660, 0
666,  100, 400, 600, 800, 15679, 0
666,  100, 400, 600, 800, 15694, 0
666,  100, 400, 600, 800, 15713, 0
666,  100, 400, 600, 800, 15730, 0
666,  100, 400, 600, 800, 15758, 0
666,  100, 400, 600, 800, 15772, 0
666,  100, 400, 600, 800, 15786, 0
666,  100, 400, 600, 800, 15804, 0
666,  100, 400, 600, 800, 15820, 0
666,  100, 400, 600, 800, 15838, 0
666,  100, 400, 600, 800, 15852, 0
666,  100, 400, 600, 800, 15874, 0
666,  100, 400, 600, 800, 15886, 0
666,  100, 400, 600, 800, 15906, 0
666,  100, 400, 600, 800, 15920, 0
666,  100, 400, 600, 800, 15937, 0
666,  100, 400, 600, 800, 15953, 0
666,  100, 400, 600, 800, 15970, 0
666,  100, 400, 600, 800, 15988, 0
666,  100, 400, 600, 800, 16004, 0
666,  100, 400, 600, 800, 16023, 0
666,  100, 400, 600, 800, 16037, 0
666,  100, 400, 600, 800, 16055, 0
666,  100, 400, 600, 800, 16069, 0
666,  100, 400, 600, 800, 16088, 0
666,  100, 400, 600, 800, 16103, 0
666,  100, 400, 600, 800, 16122, 0
666,  100, 400, 600, 800, 16138, 0
666,  100, 400, 600, 800, 16153, 0
666,  100, 400, 600, 800, 16173, 0
666,  100, 400, 600, 800, 16188, 0
666,  100, 400, 600, 800, 16205, 0
666,  100, 400, 600, 800, 16223, 0
666,  100, 400, 600, 800, 16237, 0
666,  100, 400, 600, 800, 16253, 0
666,  100, 400, 600, 800, 16270, 0
666,  100, 400, 600, 800, 16287, 0
666,  100, 400, 600, 800, 16305, 0
666,  100, 400, 600, 800, 16319, 0
666,  100, 400, 600, 800, 16337, 0
666,  100, 400, 600, 800, 16354, 0
666,  100, 400, 600, 800, 16371, 0
666,  100, 400, 600, 800, 16387, 0
666,  100, 400, 600, 800, 16405, 0
666,  100, 400, 600, 800, 16420, 0
666,  100, 400, 600, 800, 16438, 0
666,  100, 400, 600, 800, 16453, 0
666,  100, 400, 600, 800, 16470, 0
666,  100, 400, 600, 800, 16486, 0
666,  100, 400, 600, 800, 16504, 0
666,  100, 400, 600, 800, 16521, 0
666,  100, 400, 600, 800, 16538, 0
666,  100, 400, 600, 800, 16554, 0
666,  100, 400, 600, 800, 16570, 0
666,  100, 400, 600, 800, 16588, 0
666,  100, 400, 600, 800, 16605, 0
666,  100, 400, 600, 800, 16621, 0
666,  100, 400, 600, 800, 16638, 0
666,  100, 400, 600, 800, 16654, 0
666,  100, 400, 600, 800, 16673, 0
666,  100, 400, 600, 800, 16689, 0
666,  100, 400, 600, 800, 16704, 0
666,  100, 400, 600, 800, 16721, 0
666,  100, 400, 600, 800, 16737, 0
666,  100, 400, 600, 800, 16754, 0
666,  100, 400, 600, 800, 16771, 0
666,  100, 400, 600, 800, 16787, 0
666,  100, 400, 600, 800, 16804, 0
666,  100, 400, 600, 800, 16821, 0
666,  100, 400, 600, 800, 16837, 0
666,  100, 400, 600, 800, 16854, 0
666,  100, 400, 600, 800, 16871, 0
666,  100, 400, 600, 800, 16888, 0
666,  100, 400, 600, 800, 16905, 0
666,  100, 400, 600, 800, 16922, 0
666,  100, 400, 600, 800, 16937, 0
666,  100, 400, 600, 800, 16954, 0
666,  100, 400, 600, 800, 16971, 0
666,  100, 400, 600, 800, 16987, 0
666,  100, 400, 600, 800, 17004, 0
666,  100, 400, 600, 800, 17022, 0
666,  100, 400, 600, 800, 17037, 0
666,  100, 400, 600, 800, 17055, 0
666,  100, 400, 600, 800, 17071, 0
666,  100, 400, 600, 800, 17088, 0
666,  100, 400, 600, 800, 17104, 0
666,  100, 400, 600, 800, 17122, 0
666,  100, 400, 600, 800, 17139, 0
666,  100, 400, 600, 800, 17155, 0
666,  100, 400, 600, 800, 17171, 0
666,  100, 400, 600, 800, 17188, 0
666,  100, 400, 600, 800, 17205, 0
666,  100, 400, 600, 800, 17221, 0
666,  100, 400, 600, 800, 17238, 0
666,  100, 400, 600, 800, 17255, 0
666,  100, 400, 600, 800, 17270, 0
666,  100, 400, 600, 800, 17289, 0
666,  100, 400, 600, 800, 17306, 0
666,  100, 400, 600, 800, 17320, 0
666,  100, 400, 600, 800, 17338, 0
666,  100, 400, 600, 800, 17353, 0
666,  100, 400, 600, 800, 17372, 0
666,  100, 400, 600, 800, 17387, 0
666,  100, 400, 600, 800, 17404, 0
666,  100, 400, 600, 800, 17423, 0
666,  100, 400, 600, 800, 17437, 0
666,  100, 400, 600, 800, 17455, 0
666,  100, 400, 600, 800, 17473, 0
666,  100, 400, 600, 800, 17487, 0
666,  100, 400, 600, 800, 17506, 0
666,  100, 400, 600, 800, 17520, 0
666,  100, 400, 600, 800, 17538, 0
666,  100, 400, 600, 800, 17555, 0
666,  100, 400, 600, 800, 17571, 0
666,  100, 400, 600, 800, 17588, 0
666,  100, 400, 600, 800, 17606, 0
666,  100, 400, 600, 800, 17624, 0
666,  100, 400, 600, 800, 17638, 0
666,  100, 400, 600, 800, 17655, 0
666,  100, 400, 600, 800, 17671, 0
666,  100, 400, 600, 800, 17689, 0
666,  100, 400, 600, 800, 17706, 0
666,  100, 400, 600, 800, 17721, 0
666,  100, 400, 600, 800, 17737, 0
666,  100, 400, 600, 800, 17758, 0
666,  100, 400, 600, 800, 17771, 0
666,  100, 400, 600, 800, 17789, 0
666,  100, 400, 600, 800, 17805, 0
666,  100, 400, 600, 800, 17822, 0
666,  100, 400, 600, 800, 17838, 0
666,  100, 400, 600, 800, 17856, 0
666,  100, 400, 600, 800, 17870, 0
666,  100, 400, 600, 800, 17889, 0
666,  100, 400, 600, 800, 17907, 0
666,  100, 400, 600, 800, 17924, 0
666,  100, 400, 600, 800, 17938, 0
666,  100, 400, 600, 800, 17955, 0
666,  100, 400, 600, 800, 17972, 0
666,  100, 400, 600, 800, 17988, 0
666,  100, 400, 600, 800, 18004, 0
666,  100, 400, 600, 800, 18020, 0
666,  100, 400, 600, 800, 18038, 0
666,  100, 400, 600, 800, 18055, 0
666,  100, 400, 600, 800, 18072, 0
666,  100, 400, 600, 800, 18088, 0
666,  100, 400, 600, 800, 18104, 0
666,  100, 400, 600, 800, 18122, 0
666,  100, 400, 600, 800, 18139, 0
666,  100, 400, 600, 800, 18155, 0
666,  100, 400, 600, 800, 18172, 0
666,  100, 400, 600, 800, 18188, 0
666,  100, 400, 600, 800, 18205, 0
666,  100, 400, 600, 800, 18223, 0
666,  100, 400, 600, 800, 18240, 0
666,  100, 400, 600, 800, 18255, 0
666,  100, 400, 600, 800, 18274, 0
666,  100, 400, 600, 800, 18289, 0
666,  100, 400, 600, 800, 18305, 0
666,  100, 400, 600, 800, 18320, 0
666,  100, 400, 600, 800, 18340, 0
666,  100, 400, 600, 800, 18357, 0
666,  100, 400, 600, 800, 18370, 0
666,  100, 400, 600, 800, 18390, 0
666,  100, 400, 600, 800, 18405, 0
666,  100, 400, 600, 800, 18423, 0
666,  100, 400, 600, 800, 18439, 0
666,  100, 400, 600, 800, 18456, 0
666,  100, 400, 600, 800, 18472, 0
666,  100, 400, 600, 800, 18488, 0
666,  100, 400, 600, 800, 18506, 0
666,  100, 400, 600, 800, 18522, 0
666,  100, 400, 600, 800, 18537, 0
666,  100, 400, 600, 800, 18555, 0
666,  100, 400, 600, 800, 18575, 0
666,  100, 400, 600, 800, 18594, 0
666,  100, 400, 600, 800, 18607, 0
666,  100, 400, 600, 800, 18653, 0
666,  100, 400, 600, 800, 18675, 0
666,  100, 400, 600, 800, 18687, 0
666,  100, 400, 600, 800, 18704, 0
666,  100, 400, 600, 800, 18719, 0
666,  100, 400, 600, 800, 18739, 0
666,  100, 400, 600, 800, 18756, 0
666,  100, 400, 600, 800, 18769, 0
666,  100, 400, 600, 800, 18786, 0
666,  100, 400, 600, 800, 18806, 0
666,  100, 400, 600, 800, 18819, 0
666,  100, 400, 600, 800, 18839, 0
666,  100, 400, 600, 800, 18855, 0
666,  100, 400, 600, 800, 18870, 0
666,  100, 400, 600, 800, 18889, 0
666,  100, 400, 600, 800, 18903, 0
666,  100, 400, 600, 800, 18920, 0
666,  100, 400, 600, 800, 18938, 0
666,  100, 400, 600, 800, 18953, 0
666,  100, 400, 600, 800, 18972, 0
666,  100, 400, 600, 800, 18989, 0
666,  100, 400, 600, 800, 19004, 0
666,  100, 400, 600, 800, 19022, 0
666,  100, 400, 600, 800, 19038, 0
666,  100, 400, 600, 800, 19057, 0
666,  100, 400, 600, 800, 19071, 0
666,  100, 400, 600, 800, 19091, 0
666,  100, 400, 600, 800, 19104, 0
666,  100, 400, 600, 800, 19124, 0
666,  100, 400, 600, 800, 19138, 0
666,  100, 400, 600, 800, 19160, 0
666,  100, 400, 600, 800, 19171, 0
666,  100, 400, 600, 800, 19186, 0
666,  100, 400, 600, 800, 19206, 0
666,  100, 400, 600, 800, 19222, 0
666,  100, 400, 600, 800, 19237, 0
666,  100, 400, 600, 800, 19255, 0
666,  100, 400, 600, 800, 19272, 0
666,  100, 400, 600, 800, 19289, 0
666,  100, 400, 600, 800, 19304, 0
666,  100, 400, 600, 800, 19324, 0
666,  100, 400, 600, 800, 19337, 0
666,  100, 400, 600, 800, 19355, 0
666,  100, 400, 600, 800, 19371, 0
666,  100, 400, 600, 800, 19390, 0
666,  100, 400, 600, 800, 19406, 0
666,  100, 400, 600, 800, 19420, 0
666,  100, 400, 600, 800, 19437, 0
666,  100, 400, 600, 800, 19456, 0
666,  100, 400, 600, 800, 19470, 0
666,  100, 400, 600, 800, 19490, 0
666,  100, 400, 600, 800, 19505, 0
666,  100, 400, 600, 800, 19523, 0
666,  100, 400, 600, 800, 19538, 0
666,  100, 400, 600, 800, 19555, 0
666,  100, 400, 600, 800, 19571, 0
666,  100, 400, 600, 800, 19589, 0
666,  100, 400, 600, 800, 19604, 0
666,  100, 400, 600, 800, 19623, 0
666,  100, 400, 600, 800, 19642, 0
666,  100, 400, 600, 800, 19654, 0
666,  100, 400, 600, 800, 19670, 0
666,  100, 400, 600, 800, 19686, 0
666,  100, 400, 600, 800, 19705, 0
666,  100, 400, 600, 800, 19721, 0
666,  100, 400, 600, 800, 19737, 0
666,  100, 400, 600, 800, 19756, 0
666,  100, 400, 600, 800, 19774, 0
666,  100, 400, 600, 800, 19789, 0
666,  100, 400, 600, 800, 19802, 0
666,  100, 400, 600, 800, 19819, 0
666,  100, 400, 600, 800, 19837, 0
666,  100, 400, 600, 800, 19855, 0
666,  100, 400, 600, 800, 19871, 0
666,  100, 400, 600, 800, 19889, 0
666,  100, 400, 600, 800, 19905, 0
666,  100, 400, 600, 800, 19920, 0
666,  100, 400, 600, 800, 19937, 0
666,  100, 400, 600, 800, 19954, 0
666,  100, 400, 600, 800, 19970, 0
666,  100, 400, 600, 800, 19989, 0
666,  100, 400, 600, 800, 20006, 0
666,  100, 400, 600, 800, 20022, 0
666,  100, 400, 600, 800, 20039, 0
666,  100, 400, 600, 800, 20057, 0
666,  100, 400, 600, 800, 20071, 0
666,  100, 400, 600, 800, 20088, 0
666,  100, 400, 600, 800, 20108, 0
666,  100, 400, 600, 800, 20123, 0
666,  100, 400, 600, 800, 20139, 0
666,  100, 400, 600, 800, 20155, 0
666,  100, 400, 600, 800, 20173, 0
666,  100, 400, 600, 800, 20190, 0
666,  100, 400, 600, 800, 20205, 0
666,  100, 400, 600, 800, 20722, 1
666,  100, 400, 600, 800, 20742, 1
666,  100, 400, 600, 800, 20756, 1
666,  100, 400, 600, 800, 20775, 1
666,  100, 400, 600, 800, 20790, 1
666,  100, 400, 600, 800, 20810, 1
666,  100, 400, 600, 800, 20821, 1
666,  100, 400, 600, 800, 20842, 1
666,  100, 400, 600, 800, 20860, 1
666,  100, 400, 600, 800, 20874, 1
666,  100, 400, 600, 800, 20889, 1
666,  100, 400, 600, 800, 20907, 1
666,  100, 400, 600, 800, 20925, 1
666,  100, 400, 600, 800, 20946, 1
666,  100, 400, 600, 800, 20960, 1
666,  100, 400, 600, 800, 20974, 1
666,  100, 400, 600, 800, 20994, 1
666,  100, 400, 600, 800, 21012, 1
666,  100, 400, 600, 800, 21025, 1
666,  100, 400, 600, 800, 21042, 1
666,  100, 400, 600, 800, 21061, 1
666,  100, 400, 600, 800, 21076, 1
666,  100, 400, 600, 800, 21096, 1
666,  100, 400, 600, 800, 21109, 1
666,  100, 400, 600, 800, 21126, 1
666,  100, 400, 600, 800, 21144, 1
666,  100, 400, 600, 800, 21191, 1
666,  100, 400, 600, 800, 21209, 1
666,  100, 400, 600, 800, 21225, 1
666,  100, 400, 600, 800, 21243, 1
666,  100, 400, 600, 800, 21260, 1
666,  100, 400, 600, 800, 21275, 1
666,  100, 400, 600, 800, 21294, 1
666,  100, 400, 600, 800, 21309, 1
666,  100, 400, 600, 800, 21326, 1
666,  100, 400, 600, 800, 21342, 1
666,  100, 400, 600, 800, 21360, 1
666,  100, 400, 600, 800, 21379, 1
666,  100, 400, 600, 800, 21393, 1
666,  100, 400, 600, 800, 21410, 1
666,  100, 400, 600, 800, 21428, 1
666,  100, 400, 600, 800, 21444, 1
666,  100, 400, 600, 800, 21474, 1
666,  100, 400, 600, 800, 21492, 1
666,  100, 400, 600, 800, 21527, 1
666,  100, 400, 600, 800, 21538, 1
666,  100, 400, 600, 800, 21554, 1
666,  100, 400, 600, 800, 21576, 1
666,  100, 400, 600, 800, 21586, 1
666,  100, 400, 600, 800, 21602, 1
666,  100, 400, 600, 800, 21624, 1
666,  100, 400, 600, 800, 21644, 1
666,  100, 400, 600, 800, 21656, 1
666,  100, 400, 600, 800, 21674, 1
666,  100, 400, 600, 800, 21692, 1
666,  100, 400, 600, 800, 21708, 1
666,  100, 400, 600, 800, 21724, 1
666,  100, 400, 600, 800, 21743, 1
666,  100, 400, 600, 800, 21760, 1
666,  100, 400, 600, 800, 21776, 1
666,  100, 400, 600, 800, 21791, 1
666,  100, 400, 600, 800, 21810, 1
666,  100, 400, 600, 800, 21824, 1
666,  100, 400, 600, 800, 21844, 1
666,  100, 400, 600, 800, 21857, 1
666,  100, 400, 600, 800, 21878, 1
666,  100, 400, 600, 800, 21895, 1
666,  100, 400, 600, 800, 21912, 1
666,  100, 400, 600, 800, 21929, 1
666,  100, 400, 600, 800, 21947, 1
666,  100, 400, 600, 800, 21961, 1
666,  100, 400, 600, 800, 21979, 1
666,  100, 400, 600, 800, 21996, 1
666,  100, 400, 600, 800, 22013, 1
666,  100, 400, 600, 800, 22029, 1
666,  100, 400, 600, 800, 22045, 1
666,  100, 400, 600, 800, 22064, 1
666,  100, 400, 600, 800, 22080, 1
666,  100, 400, 600, 800, 22097, 1
666,  100, 400, 600, 800, 22113, 1
666,  100, 400, 600, 800, 22129, 1
666,  100, 400, 600, 800, 22146, 1
666,  100, 400, 600, 800, 22161, 1
666,  100, 400, 600, 800, 22180, 1
666,  100, 400, 600, 800, 22197, 1
666,  100, 400, 600, 800, 22212, 1
666,  100, 400, 600, 800, 22229, 1
666,  100, 400, 600, 800, 22246, 1
666,  100, 400, 600, 800, 22262, 1
666,  100, 400, 600, 800, 22279, 1
666,  100, 400, 600, 800, 22299, 1
666,  100, 400, 600, 800, 22312, 1
666,  100, 400, 600, 800, 22328, 1
666,  100, 400, 600, 800, 22346, 1
666,  100, 400, 600, 800, 22363, 1
666,  100, 400, 600, 800, 22380, 1
666,  100, 400, 600, 800, 22396, 1
666,  100, 400, 600, 800, 22414, 1
666,  100, 400, 600, 800, 22429, 1
666,  100, 400, 600, 800, 22447, 1
666,  100, 400, 600, 800, 22464, 1
666,  100, 400, 600, 800, 22480, 1
666,  100, 400, 600, 800, 22497, 1
666,  100, 400, 600, 800, 22513, 1
666,  100, 400, 600, 800, 22530, 1
666,  100, 400, 600, 800, 22546, 1
666,  100, 400, 600, 800, 22561, 1
666,  100, 400, 600, 800, 22579, 1
666,  100, 400, 600, 800, 22597, 1
666,  100, 400, 600, 800, 22613, 1
666,  100, 400, 600, 800, 22630, 1
666,  100, 400, 600, 800, 22647, 1
666,  100, 400, 600, 800, 22663, 1
666,  100, 400, 600, 800, 22680, 1
666,  100, 400, 600, 800, 22696, 1
666,  100, 400, 600, 800, 22712, 1
666,  100, 400, 600, 800, 22729, 1
666,  100, 400, 600, 800, 22749, 1
666,  100, 400, 600, 800, 22762, 1
666,  100, 400, 600, 800, 22780, 1
666,  100, 400, 600, 800, 22797, 1
666,  100, 400, 600, 800, 22813, 1
666,  100, 400, 600, 800, 22832, 1
666,  100, 400, 600, 800, 22848, 1
666,  100, 400, 600, 800, 22864, 1
666,  100, 400, 600, 800, 22880, 1
666,  100, 400, 600, 800, 22902, 1
666,  100, 400, 600, 800, 22913, 1
666,  100, 400, 600, 800, 22932, 1
666,  100, 400, 600, 800, 22948, 1
666,  100, 400, 600, 800, 22963, 1
666,  100, 400, 600, 800, 22979, 1
666,  100, 400, 600, 800, 22998, 1
666,  100, 400, 600, 800, 23014, 1
666,  100, 400, 600, 800, 23029, 1
666,  100, 400, 600, 800, 23046, 1
666,  100, 400, 600, 800, 23062, 1
666,  100, 400, 600, 800, 23081, 1
666,  100, 400, 600, 800, 23096, 1
666,  100, 400, 600, 800, 23116, 1
666,  100, 400, 600, 800, 23129, 1
666,  100, 400, 600, 800, 23147, 1
666,  100, 400, 600, 800, 23162, 1
666,  100, 400, 600, 800, 23185, 1
666,  100, 400, 600, 800, 23204, 1
666,  100, 400, 600, 800, 23219, 1
666,  100, 400, 600, 800, 23236, 1
666,  100, 400, 600, 800, 23252, 1
666,  100, 400, 600, 800, 23269, 1
666,  100, 400, 600, 800, 23286, 1
666,  100, 400, 600, 800, 23308, 1
666,  100, 400, 600, 800, 23327, 1
666,  100, 400, 600, 800, 23347, 1
666,  100, 400, 600, 800, 23361, 1
666,  100, 400, 600, 800, 23377, 1
666,  100, 400, 600, 800, 23394, 1
666,  100, 400, 600, 800, 23414, 1
666,  100, 400, 600, 800, 23428, 1
666,  100, 400, 600, 800, 23447, 1
666,  100, 400, 600, 800, 23461, 1
666,  100, 400, 600, 800, 23483, 1
666,  100, 400, 600, 800, 23495, 1
666,  100, 400, 600, 800, 23511, 1
666,  100, 400, 600, 800, 23528, 1
666,  100, 400, 600, 800, 23548, 1
666,  100, 400, 600, 800, 23561, 1
666,  100, 400, 600, 800, 23578, 1
666,  100, 400, 600, 800, 23595, 1
666,  100, 400, 600, 800, 23612, 1
666,  100, 400, 600, 800, 23630, 1
666,  100, 400, 600, 800, 23644, 1
666,  100, 400, 600, 800, 23663, 1
666,  100, 400, 600, 800, 23678, 1
666,  100, 400, 600, 800, 23694, 1
666,  100, 400, 600, 800, 23711, 1
666,  100, 400, 600, 800, 23727, 1
666,  100, 400, 600, 800, 23745, 1
666,  100, 400, 600, 800, 23761, 1
666,  100, 400, 600, 800, 23781, 1
666,  100, 400, 600, 800, 23795, 1
666,  100, 400, 600, 800, 23812, 1
666,  100, 400, 600, 800, 23830, 1
666,  100, 400, 600, 800, 23846, 1
666,  100, 400, 600, 800, 23864, 1
666,  100, 400, 600, 800, 23878, 1
666,  100, 400, 600, 800, 23900, 1
666,  100, 400, 600, 800, 23910, 1
666,  100, 400, 600, 800, 23930, 1
666,  100, 400, 600, 800, 23946, 1
666,  100, 400, 600, 800, 23964, 1
666,  100, 400, 600, 800, 23980, 1
666,  100, 400, 600, 800, 23997, 1
666,  100, 400, 600, 800, 24014, 1
666,  100, 400, 600, 800, 24030, 1
666,  100, 400, 600, 800, 24048, 1
666,  100, 400, 600, 800, 24063, 1
666,  100, 400, 600, 800, 24080, 1
666,  100, 400, 600, 800, 24098, 1
666,  100, 400, 600, 800, 24115, 1
666,  100, 400, 600, 800, 24130, 1
666,  100, 400, 600, 800, 24146, 1
666,  100, 400, 600, 800, 24164, 1
666,  100, 400, 600, 800, 24180, 1
666,  100, 400, 600, 800, 24198, 1
666,  100, 400, 600, 800, 24214, 1
666,  100, 400, 600, 800, 24230, 1
666,  100, 400, 600, 800, 24248, 1
666,  100, 400, 600, 800, 24264, 1
666,  100, 400, 600, 800, 24280, 1
666,  100, 400, 600, 800, 24298, 1
666,  100, 400, 600, 800, 24314, 1
666,  100, 400, 600, 800, 24332, 1
666,  100, 400, 600, 800, 24348, 1
666,  100, 400, 600, 800, 24363, 1
666,  100, 400, 600, 800, 24381, 1
666,  100, 400, 600, 800, 24398, 1
666,  100, 400, 600, 800, 24415, 1
666,  100, 400, 600, 800, 24432, 1
666,  100, 400, 600, 800, 24449, 1
666,  100, 400, 600, 800, 24464, 1
666,  100, 400, 600, 800, 24481, 1
666,  100, 400, 600, 800, 24497, 1
666,  100, 400, 600, 800, 24515, 1
666,  100, 400, 600, 800, 24531, 1
666,  100, 400, 600, 800, 24551, 1
666,  100, 400, 600, 800, 24564, 1
666,  100, 400, 600, 800, 24582, 1
666,  100, 400, 600, 800, 24599, 1
666,  100, 400, 600, 800, 24614, 1
666,  100, 400, 600, 800, 24631, 1
666,  100, 400, 600, 800, 24648, 1
666,  100, 400, 600, 800, 24664, 1
666,  100, 400, 600, 800, 24682, 1
666,  100, 400, 600, 800, 24697, 1
666,  100, 400, 600, 800, 24713, 1
666,  100, 400, 600, 800, 24733, 1
666,  100, 400, 600, 800, 24750, 1
666,  100, 400, 600, 800, 24767, 1
666,  100, 400, 600, 800, 24784, 1
666,  100, 400, 600, 800, 24800, 1
666,  100, 400, 600, 800, 24819, 1
666,  100, 400, 600, 800, 24834, 1
666,  100, 400, 600, 800, 24850, 1
666,  100, 400, 600, 800, 24868, 1
666,  100, 400, 600, 800, 24886, 1
666,  100, 400, 600, 800, 24899, 1
666,  100, 400, 600, 800, 24920, 1
666,  100, 400, 600, 800, 24933, 1
666,  100, 400, 600, 800, 24950, 1
666,  100, 400, 600, 800, 24968, 1
666,  100, 400, 600, 800, 24985, 1
666,  100, 400, 600, 800, 25002, 1
666,  100, 400, 600, 800, 25017, 1
666,  100, 400, 600, 800, 25032, 1
666,  100, 400, 600, 800, 25050, 1
666,  100, 400, 600, 800, 25066, 1
666,  100, 400, 600, 800, 25083, 1
666,  100, 400, 600, 800, 25099, 1
666,  100, 400, 600, 800, 25116, 1
666,  100, 400, 600, 800, 25134, 1
666,  100, 400, 600, 800, 25150, 1
666,  100, 400, 600, 800, 25169, 1
666,  100, 400, 600, 800, 25184, 1
666,  100, 400, 600, 800, 25199, 1
666,  100, 400, 600, 800, 25217, 1
666,  100, 400, 600, 800, 25234, 1
666,  100, 400, 600, 800, 25251, 1
666,  100, 400, 600, 800, 25267, 1
666,  100, 400, 600, 800, 25285, 1
666,  100, 400, 600, 800, 25300, 1
666,  100, 400, 600, 800, 25317, 1
666,  100, 400, 600, 800, 25335, 1
666,  100, 400, 600, 800, 25351, 1
666,  100, 400, 600, 800, 25367, 1
666,  100, 400, 600, 800, 25383, 1
666,  100, 400, 600, 800, 25400, 1
666,  100, 400, 600, 800, 25417, 1
666,  100, 400, 600, 800, 25435, 1
666,  100, 400, 600, 800, 25450, 1
666,  100, 400, 600, 800, 25468, 1
666,  100, 400, 600, 800, 25484, 1
666,  100, 400, 600, 800, 25503, 1
666,  100, 400, 600, 800, 25517, 1
666,  100, 400, 600, 800, 25535, 1
666,  100, 400, 600, 800, 25551, 1
666,  100, 400, 600, 800, 25568, 1
666,  100, 400, 600, 800, 25585, 1
666,  100, 400, 600, 800, 25603, 1
666,  100, 400, 600, 800, 25616, 1
666,  100, 400, 600, 800, 25634, 1
666,  100, 400, 600, 800, 25650, 1
666,  100, 400, 600, 800, 25666, 1
666,  100, 400, 600, 800, 25684, 1
666,  100, 400, 600, 800, 25700, 1
666,  100, 400, 600, 800, 25717, 1
666,  100, 400, 600, 800, 25734, 1
666,  100, 400, 600, 800, 25751, 1
666,  100, 400, 600, 800, 25767, 1
666,  100, 400, 600, 800, 25784, 1
666,  100, 400, 600, 800, 25799, 1
666,  100, 400, 600, 800, 25817, 1
666,  100, 400, 600, 800, 25835, 1
666,  100, 400, 600, 800, 25850, 1
666,  100, 400, 600, 800, 25866, 1
666,  100, 400, 600, 800, 25884, 1
666,  100, 400, 600, 800, 25900, 1
666,  100, 400, 600, 800, 25918, 1
666,  100, 400, 600, 800, 25934, 1
666,  100, 400, 600, 800, 25950, 1
666,  100, 400, 600, 800, 25968, 1
666,  100, 400, 600, 800, 25985, 1
666,  100, 400, 600, 800, 26000, 1
666,  100, 400, 600, 800, 26018, 1
666,  100, 400, 600, 800, 26033, 1
666,  100, 400, 600, 800, 26052, 1
666,  100, 400, 600, 800, 26067, 1
666,  100, 400, 600, 800, 26085, 1
666,  100, 400, 600, 800, 26102, 1
666,  100, 400, 600, 800, 26119, 1
666,  100, 400, 600, 800, 26132, 1
666,  100, 400, 600, 800, 26152, 1
666,  100, 400, 600, 800, 26166, 1
666,  100, 400, 600, 800, 26183, 1
666,  100, 400, 600, 800, 26201, 1
666,  100, 400, 600, 800, 26217, 1
666,  100, 400, 600, 800, 26234, 1
